sec,nanosec,position_shoulder,velocity_shoulder,effort_shoulder
10048,880000000,8.745324416015166e-05,-0.00770916841508463,nan
10048,890000000,8.745324416103983e-05,-0.007709168415008634,nan
10048,900000000,8.745324416103983e-05,-0.007709168414862034,nan
10048,910000000,8.745324416015166e-05,-0.007709168414893537,nan
10048,920000000,8.745324416103983e-05,-0.007709168414956786,nan
10048,930000000,8.745324416103983e-05,-0.007709168414807635,nan
10048,940000000,8.745324416015166e-05,-0.007709168414696439,nan
10048,950000000,8.745324416015166e-05,-0.007709168414766101,nan
10048,960000000,8.745324416103983e-05,-0.007709168414701735,nan
10048,970000000,8.745324416192801e-05,-0.007709168414644664,nan
10048,980000000,8.745324416192801e-05,-0.007709168414544011,nan
10048,990000000,8.745324416015166e-05,-0.007709168414461232,nan
10049,0,8.745324416015166e-05,-0.007709168414435551,nan
10049,10000000,8.745324416015166e-05,-0.007709168414364743,nan
